title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
"Elon Musk And Jack Dorsey Call For The Abolition Of All Intellectual Property Laws Arguing There Are 'Much Greater Models To Pay Creators' - Meta Platforms  ( NASDAQ:META ) , Tesla  ( NASDAQ:TSLA ) ","Elon Musk, CEO of Tesla Inc. TSLA, and Jack Dorsey, co-founder of Twitter ( currently X ) as well as Square, now called Block Inc. XYZ, have ignited a debate over intellectual property rights. The tech magnates have suggested a complete eradication of IP laws, a move that has stirred controversy ...",Benzinga,20250414T085258,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.072987,META
"Elon Musk, Jack Dorsey Call For Abolition Of All Intellectual Property Laws Arguing There Are 'Much Greater Models To Pay Creators' - Meta Platforms  ( NASDAQ:META ) , Tesla  ( NASDAQ:TSLA ) ","Elon Musk, CEO of Tesla Inc. TSLA, and Jack Dorsey, co-founder of Twitter ( currently X ) as well as Square, now called Block Inc. XYZ, have ignited a debate over intellectual property rights. The tech magnates have suggested a complete eradication of IP laws, a move that has stirred controversy ...",Benzinga,20250414T085251,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.072987,META
"3 Beaten-Down ""Magnificent Seven"" Stocks to Buy and Hold","If you look up ""magnificent"" in a dictionary, you'll probably find definitions such as impressive, striking, or excellent. Those words capture the essence of what magnificent means.But they don't apply to the so-called ""Magnificent Seven"" stocks these days.",Motley Fool,20250414T085100,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.918141'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.260413,META
Synaptics Unveils Next-Generation Touch Controller Engineered for Foldable OLED Displays,S3930 series extends technology leadership into the rapidly expanding foldables segment with the smallest high-performance touch controller for highly responsive OLED display interactions S3930 series extends technology leadership into the rapidly expanding foldables segment with the smallest ...,GlobeNewswire,20250414T080500,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Bullish,0.366513,META
Synaptics Unveils Next-Generation Touch Controller Engineered for Foldable OLED Displays - Synaptics  ( NASDAQ:SYNA ) ,"SAN JOSE, Calif., April 14, 2025 ( GLOBE NEWSWIRE ) -- Synaptics® Incorporated SYNA today announced its S3930 series breakthrough touch controllers purpose-built to meet the unique technical challenges and high-performance demands of foldable OLED mobile device displays.",Benzinga,20250414T080500,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Bullish,0.355941,META
"1st Collaborative Event of ""Detective Conan"" at TOKYO SKYTREE","TOKYO, April 14, 2025 /PRNewswire/ -- TOBU TOWER SKYTREE Co., Ltd., the operator of TOKYO SKYTREE, is holding ""DETECTIVE CONAN x TOKYO SKYTREE The Dazzling SKYTREE,"" the first collaborative event between the tower and the TV anime series ""Detective Conan."" The event begins on Tuesday, April 15, ...",Benzinga,20250414T070000,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.307743,META
"Trump Administration Veteran Dina Powell, Stripe CEO Join Meta As Mark Zuckerberg Reshapes Company - Goldman Sachs Group  ( NYSE:GS ) , DoorDash  ( NASDAQ:DASH ) ","Meta Platforms, Inc. META announced Friday it will appoint Dina Powell McCormick and Stripe CEO Patrick Collison to its board of directors, effective April 15. The move increased the board's size to 15 members.",Benzinga,20250414T050945,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.206082,META
"Star Trek-Quoting Judge Boasberg, Once Targeted By Trump, Could Decide If Mark Zuckerberg's Meta Gets To Keep Instagram - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ","As the Federal Trade Commission prepares to face off against Meta Platforms, Inc. META in a landmark antitrust case, all eyes are on U.S. District Judge James Boasberg - a figure with a history of high-stakes rulings and headline-making decisions.",Benzinga,20250414T043817,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Neutral,0.101132,META
"ROSEN, NATIONALLY REGARDED INVESTOR COUNSEL, Encourages Viatris Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - VTRS - Viatris  ( NASDAQ:VTRS ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, announces the filing of a class action lawsuit on behalf of purchasers of securities of Viatris Inc. VTRS between August 8, 2024 and February 26, 2025, both dates inclusive ( the ""Class ...",Benzinga,20250414T004200,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.650727'}]",Neutral,0.09646,META
"ROSEN, A LEADING FIRM, Encourages Ultra Clean Holdings, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - UCTT - Ultra Clean Hldgs  ( NASDAQ:UCTT ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Ultra Clean Holdings, Inc. UCTT between May 6, 2024 to February 24, 2025, both dates inclusive ( the ""Class Period"" ) , of the important May 23, 2025 lead ...",Benzinga,20250414T003600,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.650727'}]",Somewhat-Bullish,0.200073,META
2 AI Stocks That Could Help Set You Up for Life,"The stock market may seem like a difficult place right now, with indexes taking new directions from day to day and even from hour to hour. President Donald Trump's tariffs on imports have stoked concern about corporate profits moving forward and the health of the general economy.",Motley Fool,20250413T221000,"[{'topic': 'Financial Markets', 'relevance_score': '0.998962'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.353358,META
"ROSEN, GLOBALLY REGARDED INVESTOR COUNSEL, Encourages Zynex, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - ZYXI - Zynex  ( NASDAQ:ZYXI ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Zynex, Inc. ZYXI between March 13, 2023 and March 11, 2025, both dates inclusive ( the ""Class Period"" ) , of the important May 19, 2025 lead plaintiff ...",Benzinga,20250413T201700,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.650727'}]",Somewhat-Bullish,0.173114,META
"SANA INVESTOR ALERT: Bronstein, Gewirtz & Grossman LLC Announces that Sana Biotechnology, Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit - Sana Biotechnology  ( NASDAQ:SANA ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- Attorney Advertising -- Bronstein, Gewirtz & Grossman, LLC, a nationally recognized law firm, notifies investors that a class action lawsuit has been filed against Sana Biotechnology, Inc. ( ""Sana"" or ""the Company"" ) SANA and certain of its officers.",Benzinga,20250413T200000,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}]",Neutral,0.017081,META
"SOUN INVESTOR ALERT: Bronstein, Gewirtz & Grossman LLC Announces that SoundHound AI, Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit - SoundHound AI  ( NASDAQ:SOUN ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- Attorney Advertising--Bronstein, Gewirtz & Grossman, LLC, a nationally recognized law firm, notifies investors that a class action lawsuit has been filed against SoundHound AI, Inc. ( ""SoundHound"" or ""the Company"" ) SOUN and certain of its officers.",Benzinga,20250413T200000,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.650727'}]",Neutral,0.017214,META
"SMTC IMPORTANT DEADLINE: ROSEN, NATIONAL TRIAL COUNSEL, Encourages Semtech Corporation Investors to Secure Counsel Before Important April 22 Deadline in Securities Class Action - SMTC - Semtech  ( NASDAQ:SMTC ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Semtech Corporation SMTC between August 27, 2024 and February 7, 2025, both dates inclusive ( the ""Class Period"" ) , of the important April 22, 2025 lead ...",Benzinga,20250413T193300,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.650727'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.177522,META
Stock Market Crash: The 4 Best Dividend Stocks to Buy Right Now,"With the market being whipsawed, now is a good time to look at some stocks with attractive dividends that could be a ballast in the rough seas. Tariffs remain front and center, and are likely to be the main near-term and medium-term driver of stocks.Let's look at four stocks with attractive ...",Motley Fool,20250413T191800,"[{'topic': 'Financial Markets', 'relevance_score': '0.623304'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.875462'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.298221,META
"ROSEN, TOP-RANKED INVESTOR COUNSEL, Encourages The Bancorp, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - TBBK - Bancorp  ( NASDAQ:TBBK ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of The Bancorp, Inc. TBBK between January 25, 2024 and March 4, 2025, both dates inclusive ( the ""Class Period"" ) , of the important May 16, 2025 lead ...",Benzinga,20250413T191100,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}]",Neutral,0.141962,META
"ROSEN, A TOP RANKED LAW FIRM, Encourages Solaris Energy Infrastructure, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - SEI - Solaris Energy  ( NYSE:SEI ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, announces the filing of a class action lawsuit on behalf of purchasers of securities of Solaris Energy Infrastructure, Inc. SEI between July 9, 2024 and March 17, 2025, both dates inclusive ...",Benzinga,20250413T183200,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.650727'}]",Neutral,0.149523,META
"Apple Revamps Leadership, Preps New Vision Pro Headsets Amid Commercial Hurdles - Apple  ( NASDAQ:AAPL ) ","Apple shakes up leadership, potentially signaling a new direction for its Vision Pro headsets. Revamped iPadOS aims to unleash the full potential of iPad hardware with a Mac-like makeover. Feel unsure about the market's next move?",Benzinga,20250413T182055,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.253366,META
"TBBK Investors Have the Opportunity to Lead the Bancorp Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Bancorp  ( NASDAQ:TBBK ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In The Bancorp To Contact Him Directly To Discuss Their Options",Benzinga,20250413T181700,"[{'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.133029,META
Mark Zuckerberg's Empire In Jeopardy As Meta Faces Antitrust Battle In Court - Meta Platforms  ( NASDAQ:META ) ,"Meta's courtroom clash with the FTC threatens to upend its social media dominance. Antitrust lawsuit challenges the acquisitions that helped build Zuckerberg's tech empire. Join Chris Capre on Sunday at 1 PM ET to learn the short-term trading strategy built for chaotic, tariff-driven markets-and ...",Benzinga,20250413T164516,"[{'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Neutral,-0.01453,META
"ROSEN, TOP RANKED INVESTOR COUNSEL, Encourages Skyworks Solutions, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - SWKS - Skyworks Solutions  ( NASDAQ:SWKS ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Skyworks Solutions, Inc. SWKS between July 30, 2024 and February 5, 2025, both dates inclusive ( the ""Class Period"" ) , of the important May 5, 2025 lead ...",Benzinga,20250413T163000,"[{'topic': 'Financial Markets', 'relevance_score': '0.744043'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.194148,META
"ROSEN, A TOP RANKED LAW FIRM, Encourages Rocket Lab USA, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - RKLB - Rocket Lab USA  ( NASDAQ:RKLB ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Rocket Lab USA, Inc. RKLB between November 12, 2024 and February 25, 2025, both dates inclusive ( the ""Class Period"" ) , of the important April 28, 2025 ...",Benzinga,20250413T152700,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.650727'}]",Neutral,0.122467,META
"Kyndryl Holdings, Inc. Announcement: If You Have Suffered Losses in Kyndryl Holdings, Inc.  ( NYSE: KD ) , You Are Encouraged to Contact The Rosen Law Firm About Your Rights - Kyndryl Hldgs  ( NYSE:KD ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, announces an investigation of potential securities claims on behalf of shareholders of Kyndryl Holdings, Inc.",Benzinga,20250413T134548,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}]",Neutral,0.136531,META
"ELF Investors Have the Opportunity to Lead the e.l.f. Beauty Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - e.l.f. Beauty  ( NYSE:ELF ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In e.l.f. Beauty To Contact Him Directly To Discuss Their Options If you suffered losses exceeding $50,000 in e.l.f.",Benzinga,20250413T132000,"[{'topic': 'Earnings', 'relevance_score': '0.214378'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}]",Neutral,0.145323,META
"PPTA Investors Have the Opportunity to Lead the Perpetua Resources Corp. Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Perpetua Resources  ( NASDAQ:PPTA ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In Perpetua To Contact Him Directly To Discuss Their Options",Benzinga,20250413T131800,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}]",Somewhat-Bullish,0.198809,META
"TFII Investors Have the Opportunity to Lead the TFI International Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - TFI International  ( NYSE:TFII ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,00 In TFI To Contact Him Directly To Discuss Their Options",Benzinga,20250413T131000,"[{'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.684621'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.125295,META
"MANH Investors Have the Opportunity to Lead the Manhattan Associates Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Manhattan Associates  ( NASDAQ:MANH ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In Manhattan Associates To Contact Him Directly To Discuss Their Options",Benzinga,20250413T130800,"[{'topic': 'Earnings', 'relevance_score': '0.796627'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}]",Somewhat-Bullish,0.215488,META
"SOUN Investors Have the Opportunity to Lead the SoundHound AI Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - SoundHound AI  ( NASDAQ:SOUN ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In SoundHound AI To Contact Him Directly To Discuss Their Options",Benzinga,20250413T130500,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}]",Neutral,0.14463,META
"TMDX Investors Have the Opportunity to Lead the TransMedics Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - TransMedics Group  ( NASDAQ:TMDX ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In TransMedics To Contact Him Directly To Discuss Their Options",Benzinga,20250413T130300,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",Neutral,-0.009942,META
"EU Investors Have the Opportunity to Lead the enCore Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - enCore Energy  ( NASDAQ:EU ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $75,000 In enCore To Contact Him Directly To Discuss Their Options",Benzinga,20250413T130200,"[{'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",Neutral,0.125472,META
"PONY AI Announcement: If You Have Suffered Losses in Pony AI Inc.  ( NASDAQ: PONY ) , You Are Encouraged to Contact The Rosen Law Firm About Your Rights - Pony AI  ( NASDAQ:PONY ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, continues to investigate potential securities claims on behalf of shareholders of Pony AI Inc. PONY resulting from allegations that Pony AI may have issued materially misleading business ...",Benzinga,20250413T130000,"[{'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.744043'}]",Somewhat-Bullish,0.175436,META
"GERN Investors Have the Opportunity to Lead the Geron Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Geron  ( NASDAQ:GERN ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In Geron To Contact Him Directly To Discuss Their Options",Benzinga,20250413T125700,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}]",Somewhat-Bullish,0.160608,META
"STZ Investors Have the Opportunity to Lead the Constellation Brands Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Constellation Brands  ( NYSE:STZ ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In Constellation Brands To Contact Him Directly To Discuss Their Options",Benzinga,20250413T124900,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.215557,META
"BKKT Investors Have the Opportunity to Lead the Bakkt Holdings Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Bakkt Hldgs  ( NYSE:BKKT ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In Bakkt To Contact Him Directly To Discuss Their Options",Benzinga,20250413T124900,"[{'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.316726'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.21559,META
"FLNC Investors Have the Opportunity to Lead the Fluence Energy Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Fluence Energy  ( NASDAQ:FLNC ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $75,000 In Fluence To Contact Him Directly To Discuss Their Options",Benzinga,20250413T124700,"[{'topic': 'Earnings', 'relevance_score': '0.77141'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}]",Neutral,0.081184,META
"RKLB Investors Have the Opportunity to Lead the Rocket Lab USA Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Rocket Lab USA  ( NASDAQ:RKLB ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In Rocket Lab To Contact Him Directly To Discuss Their Options",Benzinga,20250413T124500,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",Neutral,0.082091,META
"NTLA Investors Have the Opportunity to Lead the Intellia Therapeutics Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Intellia Therapeutics  ( NASDAQ:NTLA ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In Intellia To Contact Him Directly To Discuss Their Options",Benzinga,20250413T124400,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",Neutral,0.13677,META
"SANA Investors Have the Opportunity to Lead the Sana Biotechnology Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Sana Biotechnology  ( NASDAQ:SANA ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In Sana To Contact Him Directly To Discuss Their Options",Benzinga,20250413T123300,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}]",Somewhat-Bullish,0.166328,META
"ECG Investors Have the Opportunity to Lead the Everus Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Everus Construction Group  ( NYSE:ECG ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $75,000 In Everus To Contact Him Directly To Discuss Their Options",Benzinga,20250413T123200,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",Neutral,0.138564,META
"ROSEN, NATIONAL INVESTOR COUNSEL, Encourages enCore Energy Corp. Investors to Secure Counsel Before Important Deadline in Securities Class Action - EU","WHY: New York, N.Y., April 13, 2025. Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of enCore Energy Corp. ( NASDAQ:EU ) between March 28, 2024 and March 2, 2025, both dates inclusive ( the ""Class Period"" ) , of the important May 13, 2025 lead plaintiff ...",Business Insider,20250413T123000,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.310843'}]",Somewhat-Bullish,0.176879,META
"SEI Investors Have the Opportunity to Lead the Solaris Energy Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Solaris Energy  ( NYSE:SEI ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In Solaris To Contact Him Directly To Discuss Their Options",Benzinga,20250413T122900,"[{'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",Neutral,0.070351,META
"SWKS Investors Have the Opportunity to Lead the Skyworks Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Skyworks Solutions  ( NASDAQ:SWKS ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $75,000 In Skyworks To Contact Him Directly To Discuss Their Options",Benzinga,20250413T122800,"[{'topic': 'Financial Markets', 'relevance_score': '0.905476'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.197392,META
"VG Investors Have the Opportunity to Lead the Venture Global Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Venture Global  ( NYSE:VG ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $75,000 In Venture To Contact Him Directly To Discuss Their Options",Benzinga,20250413T122300,"[{'topic': 'IPO', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.214965,META
"MRK Investors Have the Opportunity to Lead the Merck Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Merck & Co  ( NYSE:MRK ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In Merck To Contact Him Directly To Discuss Their Options",Benzinga,20250413T122300,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",Somewhat-Bullish,0.179479,META
"ATNM Investors Have the Opportunity to Lead the Actinium Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Actinium Pharma  ( AMEX:ATNM ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $75,000 In Actinium To Contact Him Directly To Discuss Their Options",Benzinga,20250413T122000,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}]",Somewhat-Bullish,0.191262,META
